user-id, lexeme_id, review time (in days)
u:ifsb, 608ad881489ab4fa4117a91ebd83d502, 3.732081257021577
u:iUQ, 40bcc6d93c5f80a3cb4312461d7f2914, 5.861628728385139
u:iNCe, ef1f94c0e977e97bd02772867e9110f1, 1.5085981065800815
u:iGek, b968b069e4e2c04848e9f8924e34c031, 5.758521350885605
u:gzvp, fcc4527ba312832af9311118cfc7fa1e, 
u:iFWU, c3997eb2b150d2365a51e47d1c79fc21, 1.7546442015104224
u:h4T2, 59c0b5acd6bc34ced372852c86fff52b, 1.0677180660556407
u:iUaV, 75e3e0a3b4ec564501a936c4514bccbc, 
u:fIn-, 930ddde2032f793642573f03dc198c9c, 5.894520162135812
u:hlvV, 375662ec82debfdebd8215b147848cc7, 2.4774002495759184
u:gJYF, ebc831d3a05751d0fbbd3495158aa038, 
u:iQzP, 6d6841b5a0ea88d87c2a7b6eee95ab48, 
u:ibLZ, ea33cb20c4bf46c0913a66e0738b2eda, 4.907990804018884
u:dn8A, 04d4159accf9effa41f46a5d98d8b281, 1.7404763375221255
u:f-Jf, cdfecc9247566d40bb964a218c54c783, 6.4716815856206935
u:h66z, ce578fc45489d1d4f843ebeff64341ec, 2.960746419585827
u:wTO, c9638fde26d91f010fed41a5438a0dca, 3.349427694104831
u:hJXI, d3619a3e50c3b522703d66166855d3bf, 5.251024510460161
u:iROt, c7f714b305e9a17ce7596cfc62b810c5, 1.3860840300562787
u:gfBV, f423850a19d3a8b7f7c206c2a9dfa733, 1.7797334652165944
u:iITj, 5594b03119f7beb09faeab02bda34d19, 4.5828993481925835
u:eTja, 2099dab843c707202dd04b1eb3348126, 2.4655908317105597
u:dlzC, f3c7297e32f4bf16d315ea5982e950c2, 7.012114046944053
u:f9ri, b788f6341ae71b9e2b8132609644b175, 2.439475922978194
u:iSiZ, c5a5d664ac5b4440b3da8613095dd840, 0.9179347358536979
u:iLM7, ac27565a93112c1330ca25bf8a0255aa, 0.596720327908627
u:g8RW, 8175fa18fce6929c8d75c1bd7cdd6437, 3.2960925989494196
u:h2_R, a380b9d0fea5e847ca9435940feb6f21, 7.7946946396856855
u:iJYb, 151bdacf1c5d3f8f5b9e60b6eca8e4db, 2.0066704745095256
u:gZZJ, efc2c65bd3a2ab7e0e2d4db65e290699, 3.4119021462929595
u:iHED, b573a2ebb834b1346202143003738756, 1.9491751167406197
u:u7r, b8b55f8044c9109cc9c06da459568e7c, 3.186736421846591
u:i8aq, 46b112cd07fdcc98db8670a5d71c613d, 3.4858985949961747
u:fJgN, d7fb40fb9498b0a901f185457def18fe, 3.625349981809397
u:hxQ2, f0dfe0a3acd6a6a42701c33e93ba29d9, 2.125663682034726
u:iwFx, e03faef7df59e95e2d78e7baf3095ac4, 0.9595795859647063
u:jhr, 0d2e5b33c5e57761872abf97ec9398e3, 2.341834734079487
u:ffIX, a7476505f6fb5051fe12ef6630255d16, 5.099269695691129
u:hdrp, dc1e5b7d01d76c0719ee823c6b9c5b1f, 2.4367818123364606
u:iPZn, 842bf8157c0a8dad3262d43a13c8f089, 9.131727461591321
u:iuXi, 1a913f2ded424985b9c02d0436008511, 7.355552238084968
u:hIL5, 8cfd5ce084c04df391813f2f983b1b01, 6.121318143491063
u:hhYh, 1c57d56adf7785f7d386c522d8f25270, 2.3855392261309007
u:gsXQ, 6fa3ec8c768011845413d4bc819d5d18, 4.875497620365295
u:iGjy, 698a096a49f8a164caa5dcbfad271fd8, 4.415337648830599
u:g9Ei, cee314fa43551daf3690bb5cdda0bf23, 1.5397113487064455
u:ioCx, 5657475bcd6493a5b51d4e54330261d1, 9.669825461954135
u:iHil, 764e3dc3b4ba7256526f0b66c33d778d, 2.773727538032888
u:gSXW, b011cfb5fe75c6c239cac9a4d9c3949f, 3.366106054972324
u:iP0T, 3d69e78dafc9bb33f926626a63c580bb, 1.6682134454864355
u:fswS, ddd3e6bfdbd6f6b0affc34b882c93e06, 4.282395023150604
u:henu, 8c8952fbf398f996438f9fd5a27f9d38, 4.655619517087764
u:hStr, a58c618617e9d8a574e44ea5f24f738d, 1.5332964070625152
u:swS, a52bc2771bde31d4d5e80bd29f350714, 0.5760349484032411
u:gtAN, 7f2e344b7927040a85b8d0e7c009599b, 1.3071483559061814
u:f6NS, b22eb87b4356af2bed8c495d149921d1, 8.958083903197988
u:fVRZ, b8b55f8044c9109cc9c06da459568e7c, 4.011483499078158
u:i45j, ef1f94c0e977e97bd02772867e9110f1, 1.1166657571353242
u:du-x, f42865f53c4d50746ed9bb08fe1fdfd8, 2.879445923614738
u:idWf, 94ce583e381ddf3a295d51b9578fdfe5, 
u:iIwG, efc2c65bd3a2ab7e0e2d4db65e290699, 
u:i-I2, e792a1f3fae0d9cd3aed1456b9aba01d, 
u:hILv, e03faef7df59e95e2d78e7baf3095ac4, 3.6727752082553202
u:h8El, 1bae0c85b056423560ddb9623f23773f, 
u:i4XN, 86584daef5933b284384453795bbf0ed, 4.4745968042285496
u:fNxB, d2c150963a4dce17cf950c928d35ad9f, 4.0592861895243
u:iBMZ, cee314fa43551daf3690bb5cdda0bf23, 2.3414926610554603
u:iZEY, f644e2ba492883cb5808c939c51c909a, 2.6600652007019145
u:R0r, 5c95651f98dcb44a3bcddb5e8c276aac, 2.70463501399043
u:fGYv, 1bacf218eaaf9f944e525f7be9b31899, 5.12276900710191
u:g5MC, 065dcc8f1aea8654122bef6e29c890f5, 1.7574334302672705
u:hISM, 4556e51486a9c3283d4863a13b326f48, 2.451290355123536
u:hUyl, c00649d7a795a4ad88d646ecab3cc07d, 2.026818930179538
u:iyEn, f254244207240db11107ffbe433d1e0e, 
u:jf9f, 08dfcd4e6c86bb047be6dc84e77ed664, 5.6507971755337945
u:iWbK, c89921e78c6fb1e5017bc66f3cec0aee, 
u:hX3f, 9c721e2b1d7684f800fd88c1e96aef8c, 0.9093715305743997
u:i1x_, c7f714b305e9a17ce7596cfc62b810c5, 1.1218589242937367
u:i8iE, f00cd5d54171096208a6a1e13ab02ab9, 1.3947767258524506
u:gtPk, 928787744a962cd4ec55c1b22cedc913, 
u:fRNs, 97410fd61b0182d806c67b43f7fad1ed, 0.2836475168357667
u:iogd, afbd69e17e52e35da5626c49ae3ca3ec, 2.9164423276157194
u:hDJf, f0018f1d6164d3c67265ca716588f7cb, 3.495692031875785
u:cdHq, 8eec7a2d53c083e7657ad6d2083e0ad8, 3.9243923503730205
u:bEBO, 8e6df998cc5c26b86482a3040a5805e2, 6.118409142736038
u:hDp4, 65e39bd07057893f74d8db10b367f7aa, 7.3458794143078645
u:ivCB, 7872afde4b6afddaad589ab644dd8d48, 3.940440687733878
u:eSrD, e49d619c03e1983dd66630a73ece38ea, 
u:fHAV, 179dc23eaea411d9839e3ec0ff7dfc15, 2.2676738964856598
u:hhbA, a296a278d774a2987ef34a4a463cbce5, 1.1597829911369644
u:iWNh, f3c7297e32f4bf16d315ea5982e950c2, 0.7670783984872335
u:ihrD, b8b55f8044c9109cc9c06da459568e7c, 3.184479513960653
u:h0Uj, 16f2acaffe30cb9a81f422674d398df4, 2.0136855992125744
u:hl8S, a631b8e67d1dbf4c94cc73644ddf2a56, 3.1985483528865712
u:haFo, 65f61449087b9dbb2083da5a93210fd0, 1.6462372003727843
u:bm7i, 0d7ce5a7bec9bfe876a8042abe8a2f7d, 3.709600268238156
u:iWtl, 2d0937077480a627a3973de2a1e4015a, 2.1838963502856403
u:dyWu, 03a546003e03b545a6d419b6620b3749, 0.7041610632139897
u:ihj5, a81f7af9f3fc80526fd782001aa3614e, 2.0931390862131014
u:igvs, 9905be99f2175243f6d835f9160ac9fb, 3.0656631108377654
u:jgDY, 767fce885fae7a70ef9eab520d78f1bb, 7.549512549886458
u:iHDh, 14781b6bcfcfcaaf954edc771d25d8a4, 1.6417106157218848
u:gILw, 582d6a3cf7b7d7d02eeadf9f382bb202, 3.3131609821963495
u:cVHO, 5962a9679dc43d7036ae241fd9f56692, 3.3035157233753
u:iTz5, 84920990d78044db53c1b012f5bf9ab5, 1.6069166084854176
u:iqxt, ba0a3f9e43bfc46291ffe54c4ff1aa99, 4.378338014371549
u:g_Jj, b43239f837356c525ca7d743d83fbf57, 3.655076422692939
u:g01a, e7aeec5cc2404402bcded5cfc39e5ed2, 4.296687361764302
u:h2WB, d4bd7c594a6591061547ec939ffa18d1, 2.5997384337238594
u:cS-T, 0d9244f805fd55af1281a1bcb1a2cba6, 3.176551510726978
u:hAOp, de64b0a3bb8cb9360e85a1a87d8c3c44, 1.6265556719143173
u:h3Sm, 697673b545e387c2b01b113d062bc825, 0.9346475086896899
u:cM60, c40c892d01fbeed815dd898094254d2f, 
u:idr4, 2bf969e8c0ed26432ed5fe08e4eafaad, 
u:gJsY, 41db134d8af1c0610b0d926d8a53d01a, 5.116836449703597
u:ijKj, 603b7cd0d4d54eee91008645adccd258, 1.058682086007604
u:hL-m, f644e2ba492883cb5808c939c51c909a, 5.142221353722956
u:z73, b23179d4d2325444422b2bfc7f0c1775, 5.265596269826372
u:hlGi, b2d23288ff0972123a68769dd30727eb, 
u:gt-c, 97e922f780d628eac638bea7a02bf496, 8.182707539527359
u:iZEr, 6db9fb52d6b1c4c5be630498cdfcdc9b, 1.732879042832533
u:fE7P, 2d7715db3b4a525d703dee6e80e38c6a, 5.569350407257007
u:ihnO, df4c239e57075ba1fe396e239c068811, 1.7690115588478394
u:Zbn, f3996a785b8d9fe04c44850c79a0a337, 7.893752281218048
u:h1rY, 80765ae2a08ba6812a4ab9df607b97d2, 2.096536072789528
u:h6Nf, d2fd07337d16c1241feef18f2dbc3b07, 
u:8Ml, 688bd653bbaa40e9a5a66b2b1aa5f7a4, 2.9824365421825854
u:i5gi, 92545dc760008a4cdb29e841e6121952, 1.7273551629587216
u:iLC3, 06874871aa89e0d5e6175cfd2c1a35c1, 1.1251475435542795
u:iNPS, 1bc30b0015e62fd4b43a3fb59ad0a8ed, 
u:goVA, e734350b47fef261a55688a332f94859, 2.867377849208296
u:drdU, ff340c09240b4617358d4dcb2cb46439, 1.914706161542314
u:hHvg, e16c578226476ae646530b6356f9b0ad, 9.180810071813756
u:fPTn, c5d8e931daa3b10d479f41fba0c57404, 
u:i7YH, bf608564b6e7c672a96cd7d1bb1d5f3f, 
u:gApi, 733404922a439bcf40584b61a027a3f9, 6.956711189559677
u:hr8a, fbf41b4660c01cda0b83542e6c7a3754, 1.4964701181015143
u:f4T-, 08dfcd4e6c86bb047be6dc84e77ed664, 2.540137267526195
u:iKSN, 495f763ef6027e020c53431484aa5ede, 3.872777322918637
u:iOrV, b974624f112084b39586380fe4aaf32a, 2.561537456625622
u:ipYZ, 60131921811cc603c6020e44443a5a2e, 4.332209722276925
u:iGtf, dadb5aa7b2d284331cf888f00898224f, 0.9639953504338389
u:dEh3, 5de541943c119590cd3b725f0882afeb, 5.372770707994355
u:iyLc, b47c74e1c1cb30670320a9a09419bb61, 0.3639465274870904
u:fT-X, b1c947d2fa7094ad0565a325263ca4ae, 
u:ja0X, 7d5c9c888f97a47883c8c0065efd1cde, 4.875305222919673
u:hsP1, 808d0c8ede6981e3d9a7a87153601e38, 
u:ikoW, a617ed646a251e339738ce62b84e61ce, 
u:fL9k, 7a4e0c5345547c6e790a33b66ed3b820, 3.9375779621200806
u:dggy, 87c450efea56f8f35f5ca4e48906a192, 3.084615655917502
u:g40k, f371d52889e421e1444ae508be8e62ee, 3.3795903564111085
u:iaV9, d5efc552aaea3109eb5388aa1ec8673d, 
u:ib-B, aa94db3b587c7027e8505c25f6fc8ed9, 1.4471536772625258
u:h57x, dda9b889972c02fa83c00ee3bcd97f1d, 2.4556803031479175
u:ifox, f60ee6b7d89986645bdeb985d1f956cb, 7.582353579635463
u:605, 2c463db3713709064ef9df5e42f57c21, 9.559605955025457
u:gQne, 667fdc6bb6275508cd6eab426dfc4396, 8.846502040601605
u:i21h, 0d9244f805fd55af1281a1bcb1a2cba6, 6.795730951585168
u:gESv, 0dcc4c7c9c79430b1bde693c90c8a6b6, 3.124689836632716
u:c9AB, 4f84917ec8452ad34cf76c7bc101652d, 2.645194754439376
u:gu4F, 3d648b8db8bb6b1bc16c317f592a3ca5, 3.1096458952439905
u:iOJ7, 4cf7cc58a60045f4396136f6368d8d41, 3.011625820645071
u:hdqx, 5789310b7fe0e0960b33a8d1f9e32d42, 0.9264519324994074
u:gdTN, e734350b47fef261a55688a332f94859, 0.36207863966979953
u:hAaW, edf5a0ef6c836c4df4f3b3de76ca63ba, 4.593304516381107
u:g30N, 70e79ed0b304a22a9b51cc3f26c36d73, 9.817689329965901
u:gm9o, 88bab26fb9946999418b19b66fec2a27, 
u:gJ_4, 1a48d99e9b9ca07c8fbc7a16e4285aef, 
u:ip05, 678bfa5d0ccd050c12395a792abaff12, 3.8553293008645584
u:gC3o, d08cf940a72a6e1df3a6ae6bbd9f100f, 3.560760867224319
u:gG1H, fda174b61b0ed5e2eaa6deceae37f56b, 5.530371459681406
u:gXZK, 8768541c43aa0200e5631c60f8d8a435, 
u:i9Za, 4fdaa498ad844fc4c7adf7ddac542751, 4.079221457239228
u:g2MT, ef1f94c0e977e97bd02772867e9110f1, 2.3951795746383158
u:h3Mq, 0466f54d69e71d498a406cfd76dd2902, 3.471775663692066
u:gkKe, 444d9b791951de06bd1b5662ac8aa643, 3.4075378457003214
u:i1WQ, 1494e77424cccd4252c3865e5d635be7, 4.907710643070992
u:gU7e, 55662831392f8c4c6b5d72edb03a5697, 8.249088936476612
u:fSeb, 4223f27366fc70333225b9e2ec3d2a4c, 0.5158872929418576
u:d8Bv, b506511c51aa39e5e4590e7a150e1f55, 7.4398888333546775
u:g3KV, 3629ee563c2d56a4869e100a38014108, 6.695809632057935
u:i6bU, 8eab218aee7c0dac90f093c855af968a, 6.0926821751552795
u:dmPq, 059792ecc7e7fd5631eb704da89edc61, 2.3107557431034897
u:eJFF, 142ad0f32d08728de0f9955df5b83f32, 4.3169180589486285
u:fSGx, 967bfdb9d5180c33cfb21dca82034e85, 3.8230428596979964
u:ixDv, c2931f12f84e49c84d224cbbdc8a504b, 3.924022164875735
u:hFxy, 6eee7de1f58d4033e937386469f1a5ab, 2.9802588200339084
u:iGfP, bf608564b6e7c672a96cd7d1bb1d5f3f, 5.8489731615544365
u:MGA, f0dfe0a3acd6a6a42701c33e93ba29d9, 0.5913749380812401
u:f-Z-, d2526181b8925e173581ed17ec2974c6, 3.4926618855809
u:fLEg, 0ed4e535d399f10f462b2f1e51b97d3f, 7.435505747153453
u:hSch, 0c12f245654c58b47faf41e7c2f5963b, 6.647307459084109
u:hsU2, 08dfcd4e6c86bb047be6dc84e77ed664, 6.81920942724335
u:iMOV, c2931f12f84e49c84d224cbbdc8a504b, 3.10250150129625
u:dtH_, 0a7ad985b6b19b5cfb4723f207220a3d, 7.71700924312521
u:hQz0, 037515befd981ed34099c6677b2831eb, 1.2480067252139617
u:e4kb, c7cdabd85f63506807f8d856897a2089, 4.772958077053776
u:h0Vq, 4452601308c9aeb4f25f01fb6710ed16, 4.137125123614457
u:cRcY, 165dc4d4b42c9d825cb913541fdd09a7, 3.727337366625978
u:gPQI, 32366c8041c7f8da8cb1739b6d738ea2, 5.669355113682993
u:ijb1, b838f789252678299b0413df4b3d0ad9, 2.4925740003736907
u:iep5, a631b8e67d1dbf4c94cc73644ddf2a56, 2.381719596253877
u:BTM, 158491ff8c9c7e3c8d36b78533c08e32, 5.161958881778656
u:gxhe, 65e39bd07057893f74d8db10b367f7aa, 1.2057510031422793
u:i2js, 3d65e220a74477fe08facff1a0d9a303, 7.393091416084085
u:iD2-, f804038329c1d0fe7a0a42c5f38b2081, 6.43624460997917
u:iZiu, cb9b44daeb2fd896731bcdef127db8c3, 0.4720288237268807
u:is0k, 40bcbd8339eeae2ed5ee89caf5c517c5, 3.7822800067064657
u:hUNI, d5ee6d52760e6e96070c5464cbf45a32, 5.976575898375369
u:iqno, acdfa756d73b89b55e36ef3203f6d2f9, 1.9246285794300508
u:jaFy, e296b8e7737593b36ec7583275c790fe, 5.190930842443463
u:iXJa, 1bae0c85b056423560ddb9623f23773f, 
u:hoeF, 1bacf218eaaf9f944e525f7be9b31899, 1.2733128272848104
u:i1oZ, 930ddde2032f793642573f03dc198c9c, 4.626092980398213
u:e_jg, 3d69e78dafc9bb33f926626a63c580bb, 0.9636185845063648
u:i5D1, 0a7ad985b6b19b5cfb4723f207220a3d, 4.430261773940153
u:gvwx, c032182c0ffb744c963ec83c937a26f4, 1.6717990215838008
u:iUng, f6554eb5c95f946d92b2bea7357e2980, 
u:hH59, 306560d6f47275980bdfc69f8f338552, 4.07605497336387
u:h4wK, 74b2ac77cf1b5c548dee1241dd3667b9, 2.410463166294833
u:ieD9, 0a52088d18aec8e72c64d9b94f778443, 1.1913383021156225
u:gF9u, d08cf940a72a6e1df3a6ae6bbd9f100f, 6.583242346981008
u:fVt3, a296a278d774a2987ef34a4a463cbce5, 1.8890607021762948
u:ihEV, 51fb73a04c05d6b9cc036aafd897a0ec, 8.892171857450881
u:i1-1, 35a54c25a2cda8127343f6a82e6f6b7d, 8.111701169880913
u:jcVo, 1bacf218eaaf9f944e525f7be9b31899, 3.0591115254268253
u:g2R-, 407daf9da97cfb4740b459d4bb1cead2, 3.880238235908444
u:cLRN, d42adb3343d855fa2a1e94295a90c6dd, 9.663578460135756
u:fft-, 2199c2e34a246811ededdd765f1933ce, 2.3346680187809166
u:iO8p, 33a7fd42f74b2d2b1110f1b0c8b6db38, 7.0459268933446095
u:inp9, 31fb31a4af2ad58c03d9b62222734768, 3.598086096447174
u:heBL, dcbb39da34ccc1a64950c405769376b6, 3.1781311504761147
u:ilrY, 099dfb07f4ace185b82838c1fb5781ff, 2.772444184961026
u:hQGZ, b1d3871dba0a2308fe90d9ca2d20de4c, 5.344318637524406
u:idRl, c7cdabd85f63506807f8d856897a2089, 2.958334123816823
u:gS33, ccacc503fbab964215a09975ded9052f, 2.4427308899678293
u:gfhl, 35f14d06d95a34607d6abb0e52fc6d2b, 0.4029881389027614
u:hKQ_, ba88540d7ce79d5bf8353405fd321f0a, 1.2486117893737554
u:fukY, f3996a785b8d9fe04c44850c79a0a337, 2.4737459853453423
u:iFBf, de9ac0fd40e72b12722faf6c89faef22, 0.852761929369882
u:iFPk, 375662ec82debfdebd8215b147848cc7, 3.1110408920936026
u:iU9M, 81fe07635e2aa79cd36709cf1bdd81be, 1.4278096080996523
u:iPWK, 5e56b2dcc7cdc8f6cd58854622b45643, 5.289157929196108
u:fPay, 0f74821da4122d27786204db337aa795, 1.4375455122773073
u:bN6B, 710b68d3c21cf9ac44218b554a5360dd, 8.620116796970123
u:iz1r, cd6d617c7071b0bb4b0863ab14ff6d80, 1.1886636764787393
u:iZtf, c52ab45d4e22ee7580041911159e3c0c, 8.04106960127346
u:cle9, 827a8ecb89f9b59ac5c29b620a5d3ed6, 
u:gEtm, 65f61449087b9dbb2083da5a93210fd0, 3.755392510428778
u:hMYA, 58dc623cb7357e51b20768411843bde1, 7.625570135320833
u:i1wb, 2179fd8c281cec0879b28ef81510bf9d, 1.8790810856187776
u:h4Q9, 6cc49d5b8f241ff0b5f3e4278c9e80a0, 9.972949957456034
u:bLff, 68fde38df89a19739cdd431bb965ff3d, 9.550581868872634
u:iAid, 2cfd02f553e5be68f981a8864f6f8964, 2.406324222150858
u:cifz, cb695e9d5004ede9aab7925bf0fc5de5, 2.0670001327359673
u:eY8y, 45b3b756380a85c42675d5fd64a4e432, 4.886114299349214
u:eLWd, 310ffb7c85104b11d7c9c13db24759d1, 
u:cTAd, 4e6eee1689a883a483fe26c82d14e8c9, 4.067547222793188
u:iis9, 65e39bd07057893f74d8db10b367f7aa, 5.788236115841979
u:iDRp, 547bb1812414cec172b0afef5ca93fce, 5.570309358334812
u:hot, 4937fee957d27374da32a2c89498b1fc, 5.767678338650781
u:eCJc, 8bd6d060bb604e17c936418f835d87c8, 
u:iZSF, 94ce583e381ddf3a295d51b9578fdfe5, 
u:iG3P, 31e86107dcea77c58fdcb216163080df, 
u:ieWW, fd4fdcf2b405811203e523f09c95a6ce, 4.6476654675796105
u:iJCV, 4e2d55b6054492c18e7c6090bf577d6d, 5.567451971301711
u:igob, 7954dec7e1db52c3f3ff744944b673a5, 1.24019991188929
u:h0as, 0cf63ffe3dda158bc3dbd55682b355ae, 6.525292123085643
u:f-Z-, 4862a6cdadb27edb454e7f62844595eb, 7.079877167806897
u:gEAj, f371d52889e421e1444ae508be8e62ee, 4.38117670288405
u:gLn7, 466dbe6ebf09c955f07ce13f004e56ff, 
u:gIgH, 527fae6cb0075a56ce0648ceb292bc55, 3.346200861590603
u:i4rX, 74006bc05725c2d7fa3c04e0785513a7, 1.88403449546299
u:gmlN, 7444d5431007be3aea7a3af966b40428, 7.9712886153751885
u:h5BM, c89921e78c6fb1e5017bc66f3cec0aee, 
u:iD-X, bb8d16a1da003f3cbc62262b57496bf0, 1.3227089578994797
u:iD-v, b573a2ebb834b1346202143003738756, 4.191598500440035
u:iSrT, e83432c98b3619a933438e9300467491, 4.833304822348976
u:f2jG, 6c4b6cb8dc7b3376d0357fdea4ffa8ff, 3.9342590534936717
u:iMp5, bafb877aee1957b5412d184139ae00a9, 0.9044455035356037
u:fM8u, faa6fd18132b358958e440322ee82b4b, 1.6179480804656843
u:i5c9, b314eb04f77f9a6f277a4f6546d51287, 2.809914989294634
u:fai2, d94aa893b5c536f2a4664637d9bec191, 0.954145055572743
u:cObm, 139766d14e48fe6a5e9182e27ae7aa0b, 5.061064822640587
u:fM65, c7f714b305e9a17ce7596cfc62b810c5, 2.1942104088756045
u:isYp, 653d29704b56b4a27be6b89f0a64453e, 3.1585990988497965
u:hAt-, 12157a474f4722909b9a08dc004b8e2d, 4.241085511949441
u:iPc-, 23aea42a8b66fbbca4b27c4d93ae385b, 7.22028114416347
u:iLPP, 961323e510456613053547d6acee68aa, 3.7802466386810725
u:cn0p, 52d4c71b837df8530f66d8c243eb13fc, 5.757651841840491
u:N2m, 698a096a49f8a164caa5dcbfad271fd8, 2.593852455909572
u:im8C, e1cb11fdf2945f82d2b10832bbc6e6dc, 3.7374615535699602
u:hVc7, 7b2e60314cad24be935a55062cb7f65e, 3.1598061243386963
u:i7Iy, 827a8ecb89f9b59ac5c29b620a5d3ed6, 
u:goA, 1837362ea5fab46b023c87a9c85b80f9, 6.082238804193798
u:itYg, 6b4ac7ed7cae8cd551c71d1a5b0aedc4, 1.9722226456271879
u:iGed, 768f89b2bf27a38b8ae3e9ac849f5576, 4.649773617128616
u:iQaU, 16f2acaffe30cb9a81f422674d398df4, 6.5946339345162395
u:gB-A, 668a0288e4db47a03e78c8d660e2b7ad, 3.48723191399284
u:iDyE, b5703f031d95869a0e1145e2ac6fbc6c, 6.616401723900546
u:i-2v, d94aa893b5c536f2a4664637d9bec191, 2.081286919424981
u:imzO, 0bc5f4a19bfb7338b2b821e211ee2dde, 5.095704906480125
u:ja-Q, 65e39bd07057893f74d8db10b367f7aa, 9.61535012167561
u:gd5S, cf21eeedcb9627d0d657b958b45d1e2b, 3.200851119180013
u:dx2l, 03d7fda701ab630433755ed059a3d723, 9.478098804031228
u:gLc5, e4a6c5abe9f3911c324195b06bebc3c1, 4.406355083174763
u:qJD, 154c7f94dd51181786bb8b138547e1ac, 3.639153892801776
u:jfxD, dadb5aa7b2d284331cf888f00898224f, 2.2719945082565722
u:h7m-, fcc4527ba312832af9311118cfc7fa1e, 8.935117851120921
u:gkRW, 78eb0de881ebd07dc1845943bcb9b023, 2.75072579865998
u:hl6Z, 4fcb6bb8e44d7b618999721071862827, 3.432309160076212
u:g--x, e284fa5a944ba7b8793e20a26cffc281, 2.024168064087803
u:iOi-, 653d29704b56b4a27be6b89f0a64453e, 3.0236023575874826
u:hZXe, 41ba24ffb11fd09f5fc715d39cc6c1ea, 4.1305082122662595
u:df_9, 92a1958cff9926895affe7af378f53fa, 3.496082416884264
u:in3P, 74006bc05725c2d7fa3c04e0785513a7, 6.588455425882721
u:c4Ke, 2c8795e15c8b0b2a5f050de8612b2e12, 8.615862891750929
u:kBe, bc4cfc44f8c83e308f291d83b95a5771, 2.416550691418381
u:iq1p, 59d202d136b23e429499a13e70067cc0, 1.404603783814038
u:iM6x, 377699e4304a7c075e5a30cc1630d293, 2.509915571289779
u:i38O, 5594b03119f7beb09faeab02bda34d19, 3.9562009185142104
u:ist0, 59d202d136b23e429499a13e70067cc0, 4.899135498664318
u:gkHE, 5553a0dd1adb8ab01dcff49a7a2190e0, 4.272229101648751
u:iP3U, 733404922a439bcf40584b61a027a3f9, 4.700280381086432
u:iuO0, 9eaf763f2e18226379e5dbfac1c50376, 2.7802251552095782
u:cpk2, 4e6eee1689a883a483fe26c82d14e8c9, 3.841434195093297
u:iDkW, e7664931db39d9be2d8f6ecd2c0e004e, 2.346766683334673
u:illt, 797df85fa241f274d166630d082e6db3, 5.93876122526342
u:gzqO, 44f26aab67fa8b66afc212eb483c6739, 0.45970034373987506
u:hD8p, 5ed55ec92cea6a460d958312209ea9f2, 7.3240737253440855
u:AvA, 7a09c4adc45ecc849dd917220c1306bf, 3.4183037764117845
u:ijPy, df596181b00bdb1ecec886e881e434a2, 
u:indB, a3cf16fca592d0c4af6d44b6e3abb11b, 
u:fKC8, 4d2509dacbcc90cddac88cb840fc1dd3, 6.04693482501984
u:iEQa, 08dfcd4e6c86bb047be6dc84e77ed664, 8.650461714089582
u:hj_H, bd51ddeb540514b183c538b3a79cb7a4, 6.496084350422212
u:f-LA, 827a8ecb89f9b59ac5c29b620a5d3ed6, 
u:e_PW, b493941dee612f9cb734318c210ab257, 4.790241293556464
u:iUnK, 69939ce6f88c820dfcbeb8ebb1379023, 1.7999051077049646
u:ihWU, 3629ee563c2d56a4869e100a38014108, 2.894009104544331
u:gT0, 651e525355a96d12b1789b8c544a7678, 
u:iQI1, ee83763629a0d5a538c07e65bfd65593, 1.83390805528284
u:hqtH, ede6ab035e42c5f5523c73f955f036ac, 3.665543734139004
u:hWKP, 22e3fc5f089cf47dae927dfddcce2844, 1.039598172609628
u:e1PP, a6f949fa049279ad56980bfe6cf500f4, 6.780280553244582
u:iT9p, d6e1fec0bdd8524c85b360010522b7ed, 1.5803388400115959
u:eKp3, 5c7ea67876ecc95f79b3ceaf699cd7d2, 2.645339903575455
u:hE1f, cdfecc9247566d40bb964a218c54c783, 
u:gW6o, 6d67c94cb5df94bae1d8f5f101db72a7, 
u:hE7b, bfb6c681b3a663e8586cb4b875e80ea2, 
u:igAg, 2b0972f94b2b020542e239219cc9f9ff, 0.9571592486186254
u:iHcb, 631d297c324518ea97ac01fd2abd6e46, 1.484425874145722
u:i6c4, c9fb923e49d5cba24b5afb9ee1cff2a9, 0.6681600627301439
u:gbKW, ba02d44835763e99e1835dc3cc75f60b, 2.476258847465931
u:hi0D, 575d2821d7c3fa6d410c0eb2ea878f28, 6.422216505147989
u:iaJS, 730b0cea8ba72488da248501583b0ea3, 1.2638978093523152
u:hQkI, c042776c6e21db7522381dc8a022e74e, 3.006231324673864
u:hQnI, f21a429c717dd93b9f5723f20d87ab8a, 2.9307818075421945
u:b5GM, 28be98309e892e45c6e4d705938fcf68, 
u:fTmH, dbb39d99d85992665a890faf9954eda2, 6.046202003186496
u:iPoJ, be2ec2c393a6049b9e1928af32c3cf08, 4.876650044640984
u:iaVd, 25dcc7b3420a56110835a165f02513c9, 2.6957331232901223
u:fv5i, 65e5296142d056fd1403e95fb027f107, 1.782055926649686
u:iI4h, 79bc604cac932a2b9dd8df4ed021892d, 5.5144745677724
u:cLtR, 70330beaf1dc949ce6544eb1c30b757a, 3.35327043463099
u:i6T6, cc86e49e66863d159c228a7216fc5c1b, 0.588302511230049
u:ibEl, 822ef52ef2cf0f095a65190d10958517, 1.9227577852958406
